# CONVERGE Release Build 2.4.24/  Jan 17, 2019       Run Date:Tue Jun 11 10:47:42 2019
# column        1                2                3                4                5                6                7                8                9               10               11               12               13               14               15               16               17
#           Crank         Pressure         Max_Pres         Min_Pres        Mean_Temp         Max_Temp         Min_Temp           Volume             Mass          Density    Integrated_HR          HR_Rate              C_p              C_v            Gamma         Kin_Visc         Dyn_Visc
#           (DEG)            (MPa)            (MPa)            (MPa)              (K)              (K)              (K)            (m^3)             (kg)         (kg/m^3)              (J)         (J/time)         (J/kg-K)         (J/kg-K)           (none)          (m^2/s)        (N*s/m^2)
#
    2.1187034e+03    7.9304813e-01    7.9380572e-01    7.9191774e-01    6.3337234e+02    7.2811181e+02    4.9416471e+02    1.1094669e-04    4.8048028e-04    4.3307312e+00    1.1835114e+03    3.2988446e-13    1.0763546e+03    7.8781861e+02    1.3662467e+00    7.2435942e-06    3.1363977e-05
    2.1188068e+03    7.9619801e-01    7.9653282e-01    7.9548855e-01    6.3401694e+02    7.2864248e+02    4.9447115e+02    1.1062120e-04    4.8048028e-04    4.3434737e+00    1.1835114e+03    2.7492680e-13    1.0765046e+03    7.8796859e+02    1.3661770e+00    7.2270907e-06    3.1384571e-05
    2.1189101e+03    7.9936154e-01    7.9989185e-01    7.9838366e-01    6.3466240e+02    7.2917323e+02    4.9477004e+02    1.1029656e-04    4.8048030e-04    4.3562583e+00    1.1835114e+03   -2.7514132e-13    1.0766550e+03    7.8811898e+02    1.3661071e+00    7.2106199e-06    3.1405189e-05
    2.1190134e+03    8.0254139e-01    8.0288399e-01    8.0182653e-01    6.3530920e+02    7.2970330e+02    4.9506681e+02    1.0997247e-04    4.8048031e-04    4.3690961e+00    1.1835114e+03    1.3756475e-13    1.0768059e+03    7.8826988e+02    1.3660371e+00    7.1941673e-06    3.1425849e-05
    2.1191165e+03    8.0573348e-01    8.0608400e-01    8.0500687e-01    6.3595646e+02    7.3023208e+02    4.9539350e+02    1.0964937e-04    4.8048032e-04    4.3819708e+00    1.1835114e+03   -1.3773987e-13    1.0769570e+03    7.8842105e+02    1.3659669e+00    7.1777537e-06    3.1446523e-05
    2.1192025e+03    8.0840769e-01    8.0992458e-01    8.0703587e-01    6.3649714e+02    7.3067283e+02    4.9564278e+02    1.0938038e-04    4.8048034e-04    4.3927472e+00    1.1835114e+03    3.3047725e-13    1.0770834e+03    7.8854744e+02    1.3659082e+00    7.1640813e-06    3.1463790e-05
    2.1193056e+03    8.1162716e-01    8.1198142e-01    8.1091380e-01    6.3714621e+02    7.3120077e+02    4.9596130e+02    1.0905857e-04    4.8048034e-04    4.4057091e+00    1.1835114e+03   -2.7564902e-13    1.0772353e+03    7.8869928e+02    1.3658378e+00    7.1477149e-06    3.1484518e-05
    2.1194087e+03    8.1486228e-01    8.1563111e-01    8.1373716e-01    6.3779639e+02    7.3173090e+02    4.9626035e+02    1.0873742e-04    4.8048036e-04    4.4187212e+00    1.1835114e+03   -2.7572400e-13    1.0773875e+03    7.8885150e+02    1.3657672e+00    7.1313712e-06    3.1505281e-05
    2.1195118e+03    8.1811311e-01    8.1848261e-01    8.1739259e-01    6.3844772e+02    7.3226321e+02    4.9656095e+02    1.0841693e-04    4.8048037e-04    4.4317836e+00    1.1835114e+03    1.3789366e-13    1.0775401e+03    7.8900410e+02    1.3656964e+00    7.1150509e-06    3.1526079e-05
    2.1196147e+03    8.2137811e-01    8.2177276e-01    8.2055683e-01    6.3909986e+02    7.3279594e+02    4.9688568e+02    1.0809725e-04    4.8048038e-04    4.4448899e+00    1.1835114e+03   -1.3802362e-13    1.0776930e+03    7.8915699e+02    1.3656256e+00    7.0987620e-06    3.1546901e-05
    2.1197006e+03    8.2411230e-01    8.2447990e-01    8.2339068e-01    6.3964442e+02    7.3323997e+02    4.9713327e+02    1.0783123e-04    4.8048040e-04    4.4558555e+00    1.1835114e+03   -4.9669631e-13    1.0778207e+03    7.8928474e+02    1.3655664e+00    7.0851995e-06    3.1564288e-05
    2.1198034e+03    8.2740369e-01    8.2776661e-01    8.2668094e-01    6.4029808e+02    7.3377200e+02    4.9745406e+02    1.0751302e-04    4.8048040e-04    4.4690438e+00    1.1835114e+03    1.3815636e-13    1.0779742e+03    7.8943820e+02    1.3654953e+00    7.0689665e-06    3.1585157e-05
    2.1199063e+03    8.3071197e-01    8.3190491e-01    8.2941075e-01    6.4095301e+02    7.3430418e+02    4.9773967e+02    1.0719537e-04    4.8048042e-04    4.4822869e+00    1.1835114e+03   -2.7628757e-13    1.0781281e+03    7.8959211e+02    1.3654241e+00    7.0527517e-06    3.1606065e-05
    2.1200091e+03    8.3403514e-01    8.3439424e-01    8.3331192e-01    6.4160881e+02    7.3483501e+02    4.9802761e+02    1.0687848e-04    4.8048043e-04    4.4955768e+00    1.1835114e+03    0.0000000e+00    1.0782824e+03    7.8974639e+02    1.3653527e+00    7.0365652e-06    3.1627000e-05
    2.1201119e+03    8.3737269e-01    8.3791086e-01    8.3642085e-01    6.4226472e+02    7.3536630e+02    4.9833245e+02    1.0656231e-04    4.8048044e-04    4.5089156e+00    1.1835114e+03    0.0000000e+00    1.0784368e+03    7.8990082e+02    1.3652813e+00    7.0203949e-06    3.1647938e-05
    2.1202146e+03    8.4072603e-01    8.4108151e-01    8.3999941e-01    6.4292128e+02    7.3589884e+02    4.9859989e+02    1.0624676e-04    4.8048046e-04    4.5223072e+00    1.1835114e+03   -1.3828430e-13    1.0785916e+03    7.9005563e+02    1.3652097e+00    7.0042464e-06    3.1668895e-05
    2.1203002e+03    8.4352999e-01    8.4393659e-01    8.4270700e-01    6.4346867e+02    7.3634311e+02    4.9887339e+02    1.0598456e-04    4.8048047e-04    4.5334949e+00    1.1835114e+03    1.6615575e-13    1.0787208e+03    7.9018485e+02    1.3651500e+00    6.9908206e-06    3.1686368e-05
    2.1204028e+03    8.4691115e-01    8.4850700e-01    8.4554156e-01    6.4412677e+02    7.3687795e+02    4.9916159e+02    1.0567039e-04    4.8048048e-04    4.5469738e+00    1.1835114e+03    0.0000000e+00    1.0788764e+03    7.9034041e+02    1.3650781e+00    6.9747231e-06    3.1707373e-05
    2.1205054e+03    8.5030716e-01    8.5066461e-01    8.4957671e-01    6.4478566e+02    7.3741248e+02    4.9946763e+02    1.0535700e-04    4.8048049e-04    4.5604988e+00    1.1835114e+03    0.0000000e+00    1.0790323e+03    7.9049635e+02    1.3650061e+00    6.9586559e-06    3.1728403e-05
    2.1206080e+03    8.5371856e-01    8.5453231e-01    8.5258063e-01    6.4544541e+02    7.3794707e+02    4.9977998e+02    1.0504437e-04    4.8048051e-04    4.5740721e+00    1.1835114e+03    1.3855894e-13    1.0791886e+03    7.9065266e+02    1.3649339e+00    6.9426163e-06    3.1749459e-05
    2.1207105e+03    8.5714645e-01    8.5748501e-01    8.5639702e-01    6.4610627e+02    7.3847986e+02    5.0009972e+02    1.0473239e-04    4.8048052e-04    4.5876975e+00    1.1835114e+03    1.3858475e-13    1.0793454e+03    7.9080937e+02    1.3648616e+00    6.9266006e-06    3.1770550e-05
    2.1208130e+03    8.6058844e-01    8.6099621e-01    8.5973806e-01    6.4676775e+02    7.3901147e+02    5.0041964e+02    1.0442129e-04    4.8048053e-04    4.6013656e+00    1.1835114e+03    1.3871041e-13    1.0795023e+03    7.9096635e+02    1.3647892e+00    6.9106198e-06    3.1791661e-05
    2.1209154e+03    8.6404816e-01    8.6566429e-01    8.6264845e-01    6.4743052e+02    7.3954398e+02    5.0073615e+02    1.0411075e-04    4.8048055e-04    4.6150906e+00    1.1835114e+03    0.0000000e+00    1.0796598e+03    7.9112376e+02    1.3647166e+00    6.8946576e-06    3.1812812e-05
    2.1210007e+03    8.6694310e-01    8.6729427e-01    8.6618263e-01    6.4798353e+02    7.3998753e+02    5.0099511e+02    1.0385256e-04    4.8048056e-04    4.6265646e+00    1.1835114e+03    0.0000000e+00    1.0797912e+03    7.9125519e+02    1.3646560e+00    6.8813787e-06    3.1830460e-05
    2.1211031e+03    8.7043142e-01    8.7167306e-01    8.6908644e-01    6.4864794e+02    7.4052044e+02    5.0128254e+02    1.0354341e-04    4.8048058e-04    4.6403780e+00    1.1835114e+03   -1.3881799e-13    1.0799492e+03    7.9141320e+02    1.3645832e+00    6.8654699e-06    3.1851663e-05
    2.1212054e+03    8.7393557e-01    8.7426549e-01    8.7316381e-01    6.4931327e+02    7.4105465e+02    5.0156888e+02    1.0323502e-04    4.8048058e-04    4.6542402e+00    1.1835114e+03   -2.7778186e-13    1.0801075e+03    7.9157153e+02    1.3645103e+00    6.8495902e-06    3.1872895e-05
    2.1213077e+03    8.7745507e-01    8.7801788e-01    8.7645545e-01    6.4997939e+02    7.4159045e+02    5.0185608e+02    1.0292742e-04    4.8048060e-04    4.6681496e+00    1.1835114e+03    1.3897029e-13    1.0802662e+03    7.9173018e+02    1.3644373e+00    6.8337409e-06    3.1894152e-05
    2.1214100e+03    8.8099353e-01    8.8132676e-01    8.8022285e-01    6.5064696e+02    7.4212631e+02    5.0216715e+02    1.0262031e-04    4.8048062e-04    4.6821203e+00    1.1835114e+03    1.3895402e-13    1.0804253e+03    7.9188934e+02    1.3643640e+00    6.8179065e-06    3.1915454e-05
    2.1215121e+03    8.8454436e-01    8.8489798e-01    8.8377581e-01    6.5131471e+02    7.4266106e+02    5.0247891e+02    1.0231425e-04    4.8048063e-04    4.6961262e+00    1.1835114e+03    0.0000000e+00    1.0805847e+03    7.9204871e+02    1.3642907e+00    6.8021165e-06    3.1936762e-05
    2.1216143e+03    8.8811312e-01    8.8937814e-01    8.8676664e-01    6.5198367e+02    7.4319647e+02    5.0276170e+02    1.0200878e-04    4.8048065e-04    4.7101892e+00    1.1835114e+03   -1.3910877e-13    1.0807445e+03    7.9220854e+02    1.3642172e+00    6.7863462e-06    3.1958108e-05
    2.1217164e+03    8.9169781e-01    8.9203986e-01    8.9093094e-01    6.5265344e+02    7.4373172e+02    5.0306470e+02    1.0170407e-04    4.8048065e-04    4.7243013e+00    1.1835114e+03   -1.3918207e-13    1.0809047e+03    7.9236875e+02    1.3641436e+00    6.7706049e-06    3.1979480e-05
    2.1218014e+03    8.9469742e-01    8.9554116e-01    8.9354070e-01    6.5321221e+02    7.4417833e+02    5.0331332e+02    1.0145071e-04    4.8048067e-04    4.7360998e+00    1.1835114e+03    1.6710436e-13    1.0810386e+03    7.9250257e+02    1.3640821e+00    6.7575081e-06    3.1997309e-05
    2.1219035e+03    8.9831225e-01    8.9866217e-01    8.9754943e-01    6.5388287e+02    7.4471455e+02    5.0360491e+02    1.0114721e-04    4.8048068e-04    4.7503107e+00    1.1835114e+03    0.0000000e+00    1.0811993e+03    7.9266332e+02    1.3640083e+00    6.7417998e-06    3.2018709e-05
    2.1220054e+03    9.0193998e-01    9.0237723e-01    9.0110046e-01    6.5455335e+02    7.4525118e+02    5.0390926e+02    1.0084468e-04    4.8048070e-04    4.7645616e+00    1.1835114e+03    1.3938581e-13    1.0813603e+03    7.9282426e+02    1.3639344e+00    6.7261316e-06    3.2040102e-05
    2.1221074e+03    9.0558419e-01    9.0725375e-01    8.9128609e-01    6.5522334e+02    7.4578864e+02    5.0419640e+02    1.0054273e-04    4.8048131e-04    4.7788768e+00    1.1835114e+03   -1.3937197e-13    1.0815232e+03    7.9298745e+02    1.3638592e+00    6.7104642e-06    3.2061480e-05
    2.1222092e+03    9.0921765e-01    9.1539447e-01    8.8056937e-01    6.5585915e+02    7.4632548e+02    3.6537582e+02    1.0024165e-04    4.8050258e-04    4.7934424e+00    1.1835114e+03    0.0000000e+00    1.0817185e+03    7.9319146e+02    1.3637545e+00    6.6944106e-06    3.2081639e-05
    2.1223111e+03    9.1284572e-01    9.2808928e-01    8.3974784e-01    6.5646448e+02    7.4686212e+02    3.4340418e+02    9.9941188e-05    4.8054380e-04    4.8082658e+00    1.1835114e+03   -2.7904638e-13    1.0819505e+03    7.9344046e+02    1.3636190e+00    6.6779669e-06    3.2100737e-05
    2.1224129e+03    9.1646245e-01    9.5384803e-01    8.0478956e-01    6.5705492e+02    7.4737776e+02    3.4963481e+02    9.9641470e-05    4.8058125e-04    4.8231047e+00    1.1835114e+03    0.0000000e+00    1.0821779e+03    7.9368324e+02    1.3634884e+00    6.6615036e-06    3.2119348e-05
    2.1225147e+03    9.2006055e-01    1.0700868e+00    7.8574903e-01    6.5756077e+02    7.4778959e+02    3.2269942e+02    9.9342632e-05    4.8069431e-04    4.8387515e+00    1.1835114e+03    1.3967399e-13    1.0825244e+03    7.9407623e+02    1.3632500e+00    6.6437581e-06    3.2134924e-05
    2.1226108e+03    9.2343177e-01    1.0314387e+00    7.5782929e-01    6.5800558e+02    7.4804518e+02    3.2008880e+02    9.9060949e-05    4.8080779e-04    4.8536562e+00    1.1835114e+03    2.9577799e-13    1.0828705e+03    7.9446899e+02    1.3630117e+00    6.6267360e-06    3.2148509e-05
    2.1227124e+03    9.2697213e-01    9.5936787e-01    7.3134580e-01    6.5843816e+02    7.4836779e+02    3.2134710e+02    9.8763524e-05    4.8094233e-04    4.8696351e+00    1.1835114e+03    4.1932615e-13    1.0832737e+03    7.9492751e+02    1.3627327e+00    6.6083491e-06    3.2161619e-05
    2.1228083e+03    9.3026626e-01    9.8568329e-01    7.0618110e-01    6.5874934e+02    7.4885438e+02    3.0657030e+02    9.8483570e-05    4.8113599e-04    4.8854442e+00    1.1835114e+03   -2.9647904e-13    1.0837513e+03    7.9548458e+02    1.3623788e+00    6.5897502e-06    3.2170513e-05
    2.1229062e+03    9.3357749e-01    1.0567342e+00    6.7669285e-01    6.5896912e+02    7.4941955e+02    3.0934327e+02    9.8198211e-05    4.8139627e-04    4.9022916e+00    1.1835114e+03    0.0000000e+00    1.0843355e+03    7.9617558e+02    1.3619302e+00    6.5695229e-06    3.2176097e-05
    2.1230055e+03    9.3687956e-01    1.1728301e+00    6.5337095e-01    6.5911322e+02    7.4986298e+02    2.9676067e+02    9.7909550e-05    4.8169812e-04    4.9198277e+00    1.1835114e+03    1.4314991e-13    1.0849803e+03    7.9694399e+02    1.3614260e+00    6.5482053e-06    3.2178966e-05
    2.1231060e+03    9.4017949e-01    9.7833318e-01    6.4684502e-01    6.5920952e+02    7.5023339e+02    2.9237822e+02    9.7617912e-05    4.8202203e-04    4.9378441e+00    1.1835114e+03   -1.4139228e-13    1.0856847e+03    7.9778091e+02    1.3608807e+00    6.5261469e-06    3.2180246e-05
    2.1232075e+03    9.4347096e-01    9.8037430e-01    5.9015449e-01    6.5922933e+02    7.5059392e+02    2.8398867e+02    9.7323893e-05    4.8239144e-04    4.9565572e+00    1.1835114e+03    0.0000000e+00    1.0864347e+03    7.9868191e+02    1.3602846e+00    6.5030492e-06    3.2178686e-05
    2.1233005e+03    9.4644522e-01    9.8385805e-01    5.8275905e-01    6.5919429e+02    7.5466302e+02    2.8395313e+02    9.7055097e-05    4.8275500e-04    4.9740303e+00    1.1835114e+03    4.5835315e-13    1.0871777e+03    7.9957323e+02    1.3596975e+00    6.4813162e-06    3.2175481e-05
    2.1234006e+03    9.4960012e-01    1.1271380e+00    5.7307462e-01    6.5908833e+02    7.5007334e+02    2.7809735e+02    9.6766562e-05    4.8318056e-04    4.9932596e+00    1.1835114e+03    0.0000000e+00    1.0880172e+03    8.0058602e+02    1.3590260e+00    6.4572143e-06    3.2169588e-05
    2.1235004e+03    9.5275107e-01    9.8638025e-01    5.9446743e-01    6.5898836e+02    7.5010472e+02    2.8641438e+02    9.6479226e-05    4.8359305e-04    5.0124060e+00    1.1835114e+03   -2.8464408e-13    1.0888468e+03    8.0158336e+02    1.3583700e+00    6.4334834e-06    3.2164069e-05
    2.1236099e+03    9.5620803e-01    9.9117816e-01    6.2603872e-01    6.5891652e+02    7.5042218e+02    3.1112761e+02    9.6165114e-05    4.8400919e-04    5.0331058e+00    1.1835114e+03    1.2989635e-13    1.0897804e+03    8.0268585e+02    1.3576674e+00    6.4083986e-06    3.2159999e-05
    2.1237069e+03    9.5930495e-01    1.0191915e+00    6.6919258e-01    6.5889385e+02    7.4993585e+02    3.2346103e+02    9.5886974e-05    4.8435126e-04    5.0512728e+00    1.1835114e+03    0.0000000e+00    1.0906103e+03    8.0365440e+02    1.3570638e+00    6.3867626e-06    3.2158135e-05
    2.1238012e+03    9.6235911e-01    1.0262418e+00    7.1814724e-01    6.5893775e+02    7.4796149e+02    3.1212311e+02    9.5617322e-05    4.8463839e-04    5.0685209e+00    1.1835114e+03    0.0000000e+00    1.0913835e+03    8.0454382e+02    1.3565247e+00    6.3665451e-06    3.2158792e-05
    2.1239076e+03    9.6586853e-01    1.0257661e+00    7.5242172e-01    6.5906523e+02    7.4631743e+02    3.4133060e+02    9.5313808e-05    4.8491578e-04    5.0875711e+00    1.1835114e+03    5.3428991e-13    1.0922219e+03    8.0549429e+02    1.3559648e+00    6.3445279e-06    3.2162369e-05
    2.1240075e+03    9.6922483e-01    1.0231398e+00    7.8449560e-01    6.5923875e+02    7.4790625e+02    3.4017553e+02    9.5029473e-05    4.8515071e-04    5.1052657e+00    1.1835114e+03   -2.8453704e-13    1.0929811e+03    8.0634843e+02    1.3554700e+00    6.3243401e-06    3.2167577e-05
    2.1241086e+03    9.7269249e-01    1.0328089e+00    8.1361792e-01    6.5949700e+02    7.5101133e+02    3.4835048e+02    9.4742137e-05    4.8533504e-04    5.1226947e+00    1.1835114e+03    2.8096773e-13    1.0936858e+03    8.0712751e+02    1.3550348e+00    6.3048386e-06    3.2175785e-05
    2.1242098e+03    9.7622548e-01    1.0550805e+00    8.2196597e-01    6.5982180e+02    7.5327831e+02    3.4440667e+02    9.4455431e-05    4.8547745e-04    5.1397516e+00    1.1835114e+03   -2.8101973e-13    1.0943205e+03    8.0781957e+02    1.3546595e+00    6.2861369e-06    3.2186310e-05
    2.1243109e+03    9.7981799e-01    1.0229512e+00    8.3243969e-01    6.6020093e+02    7.5362212e+02    3.5953547e+02    9.4169528e-05    4.8558796e-04    5.1565296e+00    1.1835114e+03    4.2168799e-13    1.0948949e+03    8.0843853e+02    1.3543329e+00    6.2680918e-06    3.2198714e-05
    2.1244120e+03    9.8346878e-01    1.0349782e+00    8.4797468e-01    6.6062714e+02    7.5208907e+02    3.6144864e+02    9.3884245e-05    4.8567112e-04    5.1730844e+00    1.1835114e+03    0.0000000e+00    1.0954124e+03    8.0898955e+02    1.3540502e+00    6.2506222e-06    3.2212736e-05
    2.1245130e+03    9.8716306e-01    1.0290982e+00    8.6514438e-01    6.6108674e+02    7.4976090e+02    3.5739236e+02    9.3599965e-05    4.8573582e-04    5.1894872e+00    1.1835114e+03    0.0000000e+00    1.0958868e+03    8.0949000e+02    1.3537991e+00    6.2336108e-06    3.2227899e-05
    2.1246136e+03    9.9091235e-01    1.0307528e+00    8.8577956e-01    6.6161802e+02    7.4807934e+02    3.8591288e+02    9.3317141e-05    4.8575241e-04    5.2053932e+00    1.1835114e+03    0.0000000e+00    1.0962940e+03    8.0990388e+02    1.3536101e+00    6.2175529e-06    3.2245662e-05
    2.1247146e+03    9.9471891e-01    1.0253747e+00    9.0480260e-01    6.6217926e+02    7.4806455e+02    3.9016411e+02    9.3034198e-05    4.8575424e-04    5.2212439e+00    1.1835114e+03   -1.4076851e-13    1.0966581e+03    8.1026870e+02    1.3534500e+00    6.2018372e-06    3.2264414e-05
    2.1248155e+03    9.9856023e-01    1.0255683e+00    9.1861982e-01    6.6275008e+02    7.4947940e+02    3.9319208e+02    9.2752033e-05    4.8575551e-04    5.2371414e+00    1.1835114e+03    0.0000000e+00    1.0970010e+03    8.1061211e+02    1.3532996e+00    6.1862345e-06    3.2283406e-05
    2.1249164e+03    1.0024377e+00    1.0277753e+00    9.2558854e-01    6.6333038e+02    7.5134734e+02    3.9668377e+02    9.2470527e-05    4.8575672e-04    5.2530978e+00    1.1835114e+03    0.0000000e+00    1.0973267e+03    8.1093828e+02    1.3531569e+00    6.1707137e-06    3.2302617e-05
    2.1250003e+03    1.0056910e+00    1.0306340e+00    9.3572249e-01    6.6381970e+02    7.5260092e+02    3.9911311e+02    9.2236712e-05    4.8575766e-04    5.2664243e+00    1.1835114e+03    1.6925490e-13    1.0975868e+03    8.1119876e+02    1.3530431e+00    6.1578468e-06    3.2318753e-05
    2.1251011e+03    1.0096260e+00    1.0330101e+00    9.4610961e-01    6.6441383e+02    7.5315572e+02    4.0301864e+02    9.1956663e-05    4.8575896e-04    5.2824771e+00    1.1835114e+03    1.4102485e-13    1.0978878e+03    8.1150019e+02    1.3529113e+00    6.1424588e-06    3.2338274e-05
    2.1252018e+03    1.0135912e+00    1.0333021e+00    9.5381049e-01    6.6501539e+02    7.5240134e+02    4.0691532e+02    9.1677559e-05    4.8576056e-04    5.2985765e+00    1.1835114e+03    0.0000000e+00    1.0981747e+03    8.1178780e+02    1.3527855e+00    6.1271593e-06    3.2357966e-05
    2.1253025e+03    1.0175862e+00    1.0318308e+00    9.5752365e-01    6.6562334e+02    7.5082929e+02    4.0937316e+02    9.1399133e-05    4.8576200e-04    5.3147331e+00    1.1835114e+03    0.0000000e+00    1.0984516e+03    8.1206524e+02    1.3526642e+00    6.1119247e-06    3.2377823e-05
    2.1254031e+03    1.0216060e+00    1.0293206e+00    9.5988789e-01    6.6623541e+02    7.4932030e+02    4.1181489e+02    9.1121395e-05    4.8576310e-04    5.3309445e+00    1.1835114e+03    1.4118383e-13    1.0987231e+03    8.1233713e+02    1.3525457e+00    6.0967603e-06    3.2397800e-05
